video_id,premise,hypothesis,pair_type
trial_truth_007,Was he and still with the daycare?,"The, uh, Donna, the woman that runs the daycare.",windowed_5
trial_truth_007,Was he and still with the daycare?,And you left him.,windowed_5
trial_truth_007,"Yes, he was.","And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",windowed_5
trial_truth_007,"Yes, he was.",Who instructed you that?,windowed_5
trial_truth_007,"Yes, he was.","The, uh, Donna, the woman that runs the daycare.",windowed_5
trial_truth_007,"Yes, he was.",And you left him.,windowed_5
trial_truth_007,"Yes, he was.",That's the safest place for him to be.,windowed_5
trial_truth_007,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",Who instructed you that?,windowed_5
trial_truth_007,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.","The, uh, Donna, the woman that runs the daycare.",windowed_5
trial_truth_007,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",And you left him.,windowed_5
trial_truth_007,"And I had, I, that was instructed that that was the best idea was to keep him at the daycare.",That's the safest place for him to be.,windowed_5
trial_truth_007,Who instructed you that?,"The, uh, Donna, the woman that runs the daycare.",windowed_5
trial_truth_007,Who instructed you that?,And you left him.,windowed_5
trial_truth_007,Who instructed you that?,That's the safest place for him to be.,windowed_5
trial_truth_007,"The, uh, Donna, the woman that runs the daycare.",And you left him.,windowed_5
trial_truth_007,"The, uh, Donna, the woman that runs the daycare.",That's the safest place for him to be.,windowed_5
trial_truth_007,And you left him.,That's the safest place for him to be.,windowed_5
trial_truth_008,"I mean, the only time, I mean, she was fine.","She was laughing at simple little things, just like any other person.",windowed_5
trial_truth_008,"I mean, the only time, I mean, she was fine.","She was, I never once felt there was anything wrong about the day.",windowed_5
trial_truth_008,"I mean, the only time, I mean, she was fine.",I felt like socially the first time I ever saw her in a crowd.,windowed_5
trial_truth_008,"I mean, the only time, I mean, she was fine.","I thought she was much, she was much more comfortable, one on one.",windowed_5
trial_truth_008,"I mean, the only time, I mean, she was fine.",That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,windowed_5
trial_truth_008,"She was laughing at simple little things, just like any other person.","She was, I never once felt there was anything wrong about the day.",windowed_5
trial_truth_008,"She was laughing at simple little things, just like any other person.",I felt like socially the first time I ever saw her in a crowd.,windowed_5
trial_truth_008,"She was laughing at simple little things, just like any other person.","I thought she was much, she was much more comfortable, one on one.",windowed_5
trial_truth_008,"She was laughing at simple little things, just like any other person.",That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,windowed_5
trial_truth_008,"She was laughing at simple little things, just like any other person.","And some other people would talk about that a little bit, but it just wasn't the Jody I knew, because one on one, she was very talkative and insightful and very different.",windowed_5
trial_truth_008,"She was, I never once felt there was anything wrong about the day.",I felt like socially the first time I ever saw her in a crowd.,windowed_5
trial_truth_008,"She was, I never once felt there was anything wrong about the day.","I thought she was much, she was much more comfortable, one on one.",windowed_5
trial_truth_008,"She was, I never once felt there was anything wrong about the day.",That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,windowed_5
trial_truth_008,"She was, I never once felt there was anything wrong about the day.","And some other people would talk about that a little bit, but it just wasn't the Jody I knew, because one on one, she was very talkative and insightful and very different.",windowed_5
trial_truth_008,"She was, I never once felt there was anything wrong about the day.","So it seemed like in social situations, she was a bit more inhibited and shy.",windowed_5
trial_truth_008,I felt like socially the first time I ever saw her in a crowd.,"I thought she was much, she was much more comfortable, one on one.",windowed_5
trial_truth_008,I felt like socially the first time I ever saw her in a crowd.,That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,windowed_5
trial_truth_008,I felt like socially the first time I ever saw her in a crowd.,"And some other people would talk about that a little bit, but it just wasn't the Jody I knew, because one on one, she was very talkative and insightful and very different.",windowed_5
trial_truth_008,I felt like socially the first time I ever saw her in a crowd.,"So it seemed like in social situations, she was a bit more inhibited and shy.",windowed_5
trial_truth_008,I felt like socially the first time I ever saw her in a crowd.,"You're a little shy, yeah.",windowed_5
trial_truth_008,"I thought she was much, she was much more comfortable, one on one.",That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,windowed_5
trial_truth_008,"I thought she was much, she was much more comfortable, one on one.","And some other people would talk about that a little bit, but it just wasn't the Jody I knew, because one on one, she was very talkative and insightful and very different.",windowed_5
trial_truth_008,"I thought she was much, she was much more comfortable, one on one.","So it seemed like in social situations, she was a bit more inhibited and shy.",windowed_5
trial_truth_008,"I thought she was much, she was much more comfortable, one on one.","You're a little shy, yeah.",windowed_5
trial_truth_008,That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,"And some other people would talk about that a little bit, but it just wasn't the Jody I knew, because one on one, she was very talkative and insightful and very different.",windowed_5
trial_truth_008,That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,"So it seemed like in social situations, she was a bit more inhibited and shy.",windowed_5
trial_truth_008,That was the first time I noticed she was a little awkward in social areas and it seemed like she didn't talk very much to some other people.,"You're a little shy, yeah.",windowed_5
trial_truth_008,"And some other people would talk about that a little bit, but it just wasn't the Jody I knew, because one on one, she was very talkative and insightful and very different.","So it seemed like in social situations, she was a bit more inhibited and shy.",windowed_5
trial_truth_008,"And some other people would talk about that a little bit, but it just wasn't the Jody I knew, because one on one, she was very talkative and insightful and very different.","You're a little shy, yeah.",windowed_5
